,timestamp,MpKrakBujaka-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
219,2017-01-10 04:00:00,139.394,Ice fog.,-9.0,3.0,80.0,0.73,10.21,80.7817,131.196,106.7
220,2017-01-10 05:00:00,94.7357,Ice fog.,-9.0,2.0,30.0,0.73,10.2,98.0233,107.814,126.75
221,2017-01-10 06:00:00,101.816,Ice fog.,-12.0,3.0,40.0,0.85,10.2,131.029,133.506,146.8
222,2017-01-10 07:00:00,80.7817,Ice fog.,-11.0,3.0,20.0,0.85,10.2,123.755,137.392,222.703
223,2017-01-10 08:00:00,98.0233,Ice fog.,-11.0,3.0,40.0,0.85,10.2,125.076,106.7,266.282
224,2017-01-10 09:00:00,131.029,Ice fog.,-11.0,3.0,30.0,0.85,10.2,131.196,126.75,345.756
225,2017-01-10 10:00:00,123.755,Ice fog.,-9.0,2.0,50.0,0.79,10.2,107.814,146.8,356.927
226,2017-01-10 11:00:00,125.076,Ice fog.,-8.0,2.0,50.0,0.73,10.2,133.506,222.703,350.56699999999995
227,2017-01-10 12:00:00,131.196,Ice fog.,-7.0,1.0,0.0,0.73,10.19,137.392,266.282,390.513
228,2017-01-10 13:00:00,107.814,Clear.,-6.0,1.0,0.0,0.68,10.19,106.7,345.756,379.153
229,2017-01-10 14:00:00,133.506,Clear.,-6.0,1.0,0.0,0.68,10.18,126.75,356.927,322.594
230,2017-01-10 15:00:00,137.392,Clear.,-6.0,2.0,80.0,0.63,10.18,146.8,350.56699999999995,285.557
231,2017-01-10 16:00:00,106.7,Ice fog.,-8.0,3.0,60.0,0.73,10.18,222.703,390.513,291.047
232,2017-01-10 17:00:00,126.75,Ice fog.,-9.0,3.0,30.0,0.79,10.19,266.282,379.153,265.154
233,2017-01-10 18:00:00,146.8,Ice fog.,-10.0,1.0,0.0,0.79,10.19,345.756,322.594,274.793
234,2017-01-10 19:00:00,222.703,Ice fog.,-11.0,1.0,20.0,0.85,10.2,356.927,285.557,194.825
235,2017-01-10 20:00:00,266.282,Ice fog.,-14.0,1.0,0.0,0.92,10.2,350.56699999999995,291.047,266.053
236,2017-01-10 21:00:00,345.756,Ice fog.,-13.0,1.0,0.0,0.85,10.2,390.513,265.154,300.283
237,2017-01-10 22:00:00,356.927,Ice fog.,-15.0,1.0,0.0,0.92,10.2,379.153,274.793,306.454
238,2017-01-10 23:00:00,350.56699999999995,Ice fog.,-15.0,2.0,70.0,0.85,10.2,322.594,194.825,273.277
239,2017-01-11 00:00:00,390.513,Ice fog.,-16.0,2.0,40.0,0.85,10.2,285.557,266.053,282.801
240,2017-01-11 01:00:00,379.153,Ice fog.,-17.0,1.0,0.0,0.85,10.2,291.047,300.283,241.069
241,2017-01-11 02:00:00,322.594,Ice fog.,-17.0,1.0,0.0,0.85,10.21,265.154,306.454,215.904
242,2017-01-11 03:00:00,285.557,Ice fog.,-16.0,2.0,40.0,0.85,10.21,274.793,273.277,262.934
243,2017-01-11 04:00:00,291.047,Ice fog.,-16.0,2.0,50.0,0.85,10.21,194.825,282.801,305.495
244,2017-01-11 05:00:00,265.154,Ice fog.,-17.0,1.0,0.0,0.85,10.21,266.053,241.069,284.81
245,2017-01-11 06:00:00,274.793,Ice fog.,-17.0,1.0,0.0,0.85,10.21,300.283,215.904,260.099
246,2017-01-11 07:00:00,194.825,Ice fog.,-17.0,1.0,0.0,0.85,10.2,306.454,262.934,316.013
247,2017-01-11 08:00:00,266.053,Ice fog.,-17.0,1.0,0.0,0.85,10.2,273.277,305.495,352.648
248,2017-01-11 09:00:00,300.283,Ice fog.,-16.0,1.0,90.0,0.78,10.2,282.801,284.81,352.112
249,2017-01-11 10:00:00,306.454,Ice fog.,-13.0,1.0,0.0,0.85,10.19,241.069,260.099,370.986
250,2017-01-11 11:00:00,273.277,Ice fog.,-10.0,1.0,0.0,0.73,10.18,215.904,316.013,375.556
251,2017-01-11 12:00:00,282.801,Ice fog.,-9.0,2.0,70.0,0.73,10.17,262.934,352.648,348.99
252,2017-01-11 13:00:00,241.069,Haze.,-7.0,2.0,90.0,0.63,10.16,305.495,352.112,328.691
253,2017-01-11 14:00:00,215.904,Haze.,-6.0,2.0,70.0,0.63,10.15,284.81,370.986,91.1382
254,2017-01-11 15:00:00,262.934,Haze.,-6.0,2.0,80.0,0.63,10.14,260.099,375.556,17.9238
255,2017-01-11 16:00:00,305.495,Haze.,-7.0,2.0,80.0,0.63,10.13,316.013,348.99,13.3259
256,2017-01-11 17:00:00,284.81,Ice fog.,-9.0,3.0,50.0,0.73,10.12,352.648,328.691,17.9632
257,2017-01-11 18:00:00,260.099,Ice fog.,-9.0,3.0,30.0,0.73,10.11,352.112,91.1382,13.7196
258,2017-01-11 19:00:00,316.013,Ice fog.,-11.0,2.0,30.0,0.85,10.09,370.986,17.9238,23.8965
259,2017-01-11 20:00:00,352.648,Ice fog.,-12.0,2.0,30.0,0.85,10.08,375.556,13.3259,33.943000000000005
260,2017-01-11 21:00:00,352.112,Ice fog.,-12.0,3.0,60.0,0.85,10.07,348.99,17.9632,40.2539
261,2017-01-11 22:00:00,370.986,Ice fog.,-12.0,2.0,50.0,0.79,10.05,328.691,13.7196,25.8167
262,2017-01-11 23:00:00,375.556,Ice fog.,-12.0,2.0,50.0,0.85,10.04,91.1382,23.8965,25.857
263,2017-01-12 00:00:00,348.99,Ice fog.,-10.0,1.0,0.0,0.85,10.04,17.9238,33.943000000000005,30.1115
264,2017-01-12 01:00:00,328.691,Light snow. Ice fog.,-7.0,2.0,210.0,0.79,10.04,13.3259,40.2539,28.3074
265,2017-01-12 02:00:00,91.1382,Light snow. Ice fog.,-3.0,6.0,230.0,0.8,10.03,17.9632,25.8167,21.4848
266,2017-01-12 03:00:00,17.9238,Light snow. Partly cloudy.,-3.0,5.0,230.0,0.86,10.03,13.7196,25.857,29.1107
267,2017-01-12 04:00:00,13.3259,Snow. Ice fog.,-3.0,5.0,230.0,0.93,10.03,23.8965,30.1115,27.8698
268,2017-01-12 05:00:00,17.9632,Light snow. Ice fog.,-3.0,5.0,220.0,0.93,10.03,33.943000000000005,28.3074,27.5907
269,2017-01-12 06:00:00,13.7196,Light snow. Ice fog.,-2.0,6.0,220.0,0.93,10.03,40.2539,21.4848,38.8565
270,2017-01-12 07:00:00,23.8965,Light snow. Ice fog.,-2.0,7.0,230.0,0.93,10.03,25.8167,29.1107,46.5977
271,2017-01-12 08:00:00,33.943000000000005,Light snow. Partly sunny.,-1.0,8.0,240.0,0.86,10.04,25.857,27.8698,39.275
272,2017-01-12 09:00:00,40.2539,Snow flurries. Partly sunny.,0.0,10.0,250.0,0.8,10.05,30.1115,27.5907,26.9457
273,2017-01-12 10:00:00,25.8167,Partly sunny.,0.0,10.0,250.0,0.8,10.05,28.3074,38.8565,30.4736
274,2017-01-12 11:00:00,25.857,Partly sunny.,1.0,9.0,250.0,0.75,10.06,21.4848,46.5977,29.1345
275,2017-01-12 12:00:00,30.1115,Partly sunny.,1.0,8.0,240.0,0.81,10.06,29.1107,39.275,34.0299
276,2017-01-12 13:00:00,28.3074,Partly sunny.,1.0,9.0,250.0,0.81,10.06,27.8698,26.9457,25.9937
277,2017-01-12 14:00:00,21.4848,Scattered clouds.,2.0,9.0,250.0,0.75,10.06,27.5907,30.4736,21.897
278,2017-01-12 15:00:00,29.1107,Broken clouds.,2.0,9.0,240.0,0.75,10.07,38.8565,29.1345,25.1041
279,2017-01-12 16:00:00,27.8698,Partly sunny.,2.0,8.0,240.0,0.75,10.07,46.5977,34.0299,34.6139
280,2017-01-12 17:00:00,27.5907,Passing clouds.,2.0,7.0,240.0,0.75,10.08,39.275,25.9937,34.6028
281,2017-01-12 18:00:00,38.8565,Passing clouds.,1.0,4.0,240.0,0.81,10.08,26.9457,21.897,23.8405
282,2017-01-12 19:00:00,46.5977,Passing clouds.,2.0,3.0,230.0,0.75,10.08,30.4736,25.1041,43.647
283,2017-01-12 20:00:00,39.275,Passing clouds.,2.0,3.0,200.0,0.7,10.08,29.1345,34.6139,41.9762
284,2017-01-12 21:00:00,26.9457,Passing clouds.,1.0,3.0,210.0,0.75,10.07,34.0299,34.6028,54.4781
285,2017-01-12 22:00:00,30.4736,Passing clouds.,1.0,2.0,200.0,0.75,10.07,25.9937,23.8405,38.3053
286,2017-01-12 23:00:00,29.1345,Passing clouds.,0.0,1.0,0.0,0.75,10.06,21.897,43.647,24.4952
287,2017-01-13 00:00:00,34.0299,Clear.,-2.0,1.0,0.0,0.86,10.05,25.1041,41.9762,28.6774
288,2017-01-13 01:00:00,25.9937,Passing clouds.,-3.0,1.0,340.0,0.86,10.04,34.6139,54.4781,21.3168
289,2017-01-13 02:00:00,21.897,Passing clouds.,-2.0,1.0,0.0,0.86,10.02,34.6028,38.3053,19.7582
290,2017-01-13 03:00:00,25.1041,Passing clouds.,1.0,3.0,90.0,0.75,10.0,23.8405,24.4952,16.1529
291,2017-01-13 04:00:00,34.6139,Passing clouds.,-1.0,6.0,60.0,0.75,9.98,43.647,28.6774,17.4539
292,2017-01-13 05:00:00,34.6028,Passing clouds.,-1.0,5.0,40.0,0.75,9.97,41.9762,21.3168,20.8164
293,2017-01-13 06:00:00,23.8405,Passing clouds.,-1.0,3.0,60.0,0.75,9.96,54.4781,19.7582,18.9548
294,2017-01-13 07:00:00,43.647,Clear.,-1.0,3.0,40.0,0.75,9.95,38.3053,16.1529,21.8373
295,2017-01-13 08:00:00,41.9762,Sunny.,-2.0,3.0,50.0,0.8,9.95,24.4952,17.4539,26.8473
296,2017-01-13 09:00:00,54.4781,Sunny.,-1.0,1.0,0.0,0.75,9.95,28.6774,20.8164,28.4248
297,2017-01-13 10:00:00,38.3053,Passing clouds.,1.0,3.0,240.0,0.75,9.95,21.3168,18.9548,31.5374
298,2017-01-13 11:00:00,24.4952,Passing clouds.,4.0,2.0,80.0,0.65,9.94,19.7582,21.8373,23.1291
299,2017-01-13 12:00:00,28.6774,Sunny.,6.0,7.0,230.0,0.57,9.95,16.1529,26.8473,17.1677
300,2017-01-13 13:00:00,21.3168,Sunny.,5.0,6.0,230.0,0.61,9.94,17.4539,28.4248,20.2959
301,2017-01-13 14:00:00,19.7582,Passing clouds.,5.0,5.0,220.0,0.61,9.95,20.8164,31.5374,15.6867
302,2017-01-13 15:00:00,16.1529,Scattered clouds.,5.0,6.0,210.0,0.61,9.95,18.9548,23.1291,13.0418
303,2017-01-13 16:00:00,17.4539,Partly sunny.,4.0,5.0,210.0,0.65,9.95,21.8373,17.1677,10.2838
304,2017-01-13 17:00:00,20.8164,Passing clouds.,4.0,5.0,200.0,0.65,9.96,26.8473,20.2959,16.6123
305,2017-01-13 18:00:00,18.9548,Passing clouds.,3.0,4.0,200.0,0.65,9.95,28.4248,15.6867,16.2463
306,2017-01-13 19:00:00,21.8373,Passing clouds.,2.0,2.0,230.0,0.75,9.95,31.5374,13.0418,20.4645
307,2017-01-13 20:00:00,26.8473,Passing clouds.,3.0,3.0,210.0,0.65,9.95,23.1291,10.2838,19.078
308,2017-01-13 21:00:00,28.4248,Clear.,2.0,5.0,230.0,0.7,9.95,17.1677,16.6123,23.8582
309,2017-01-13 22:00:00,31.5374,Passing clouds.,2.0,6.0,240.0,0.7,9.95,20.2959,16.2463,25.496
310,2017-01-13 23:00:00,23.1291,Passing clouds.,2.0,6.0,240.0,0.75,9.95,15.6867,20.4645,29.4075
311,2017-01-14 00:00:00,17.1677,Partly cloudy.,2.0,6.0,240.0,0.75,9.96,13.0418,19.078,32.0733
312,2017-01-14 01:00:00,20.2959,Passing clouds.,1.0,6.0,280.0,0.81,9.96,10.2838,23.8582,28.5864
313,2017-01-14 02:00:00,15.6867,Light snow. Overcast.,1.0,5.0,270.0,0.81,9.96,16.6123,25.496,39.6981
314,2017-01-14 03:00:00,13.0418,Partly cloudy.,1.0,5.0,270.0,0.81,9.97,16.2463,29.4075,35.2592
315,2017-01-14 04:00:00,10.2838,Light snow. Mostly cloudy.,1.0,4.0,260.0,0.81,9.97,20.4645,32.0733,37.8153
316,2017-01-14 05:00:00,16.6123,Light snow. Mostly cloudy.,1.0,4.0,260.0,0.81,9.97,19.078,28.5864,59.4089
317,2017-01-14 06:00:00,16.2463,Light snow. Passing clouds.,0.0,5.0,260.0,0.87,9.97,23.8582,39.6981,79.5262
318,2017-01-14 07:00:00,20.4645,Light snow. Partly cloudy.,1.0,6.0,280.0,0.81,9.98,25.496,35.2592,74.1717
319,2017-01-14 08:00:00,19.078,Light snow. Partly sunny.,0.0,7.0,280.0,0.87,9.98,29.4075,37.8153,53.9001
320,2017-01-14 09:00:00,23.8582,Light snow. Partly sunny.,0.0,5.0,280.0,0.93,9.98,32.0733,59.4089,38.3449
321,2017-01-14 10:00:00,25.496,Partly sunny.,0.0,4.0,250.0,0.87,9.99,28.5864,79.5262,47.614
322,2017-01-14 11:00:00,29.4075,Partly sunny.,0.0,5.0,270.0,0.87,10.0,39.6981,74.1717,52.4791
323,2017-01-14 12:00:00,32.0733,Broken clouds.,0.0,4.0,270.0,0.8,10.0,35.2592,53.9001,48.2051
324,2017-01-14 13:00:00,28.5864,Scattered clouds.,1.0,4.0,280.0,0.75,10.0,37.8153,38.3449,45.5783
325,2017-01-14 14:00:00,39.6981,Partly sunny.,1.0,5.0,220.0,0.75,10.01,59.4089,47.614,40.2366
326,2017-01-14 15:00:00,35.2592,Scattered clouds.,1.0,3.0,280.0,0.75,10.01,79.5262,52.4791,37.8118
327,2017-01-14 16:00:00,37.8153,Passing clouds.,-1.0,4.0,240.0,0.75,10.02,74.1717,48.2051,31.5123
328,2017-01-14 17:00:00,59.4089,Passing clouds.,0.0,3.0,250.0,0.69,10.02,53.9001,45.5783,25.3763
329,2017-01-14 18:00:00,79.5262,Passing clouds.,0.0,3.0,200.0,0.69,10.03,38.3449,40.2366,28.2321
330,2017-01-14 19:00:00,74.1717,Passing clouds.,0.0,3.0,220.0,0.69,10.04,47.614,37.8118,25.385
331,2017-01-14 20:00:00,53.9001,Passing clouds.,-1.0,5.0,240.0,0.86,10.05,52.4791,31.5123,24.1533
332,2017-01-14 21:00:00,38.3449,Passing clouds.,-1.0,5.0,250.0,0.86,10.05,48.2051,25.3763,23.1798
333,2017-01-14 22:00:00,47.614,Light snow. Passing clouds.,-1.0,3.0,220.0,0.93,10.06,45.5783,28.2321,24.4045
334,2017-01-14 23:00:00,52.4791,Light snow. Passing clouds.,-1.0,5.0,250.0,0.93,10.07,40.2366,25.385,22.9134
335,2017-01-15 00:00:00,48.2051,Partly cloudy.,-1.0,4.0,260.0,0.86,10.07,37.8118,24.1533,36.5329
336,2017-01-15 01:00:00,45.5783,Passing clouds.,-1.0,4.0,250.0,0.86,10.08,31.5123,23.1798,30.8781
337,2017-01-15 02:00:00,40.2366,Light snow. Partly cloudy.,-2.0,3.0,240.0,0.86,10.09,25.3763,24.4045,22.84800000000001
338,2017-01-15 03:00:00,37.8118,Partly cloudy.,-1.0,4.0,220.0,0.93,10.09,28.2321,22.9134,11.1281
339,2017-01-15 04:00:00,31.5123,Passing clouds.,-1.0,4.0,220.0,0.86,10.1,25.385,36.5329,23.6112
340,2017-01-15 05:00:00,25.3763,Light snow. Passing clouds.,-2.0,3.0,230.0,0.93,10.1,24.1533,30.8781,45.9319
341,2017-01-15 06:00:00,28.2321,Light snow. Ice fog.,-2.0,3.0,220.0,0.93,10.1,23.1798,22.84800000000001,57.2947
342,2017-01-15 07:00:00,25.385,Light snow. Passing clouds.,-2.0,2.0,210.0,0.93,10.11,24.4045,11.1281,62.7188
343,2017-01-15 08:00:00,24.1533,Snow. Ice fog.,-2.0,3.0,240.0,0.93,10.12,22.9134,23.6112,56.9859
344,2017-01-15 09:00:00,23.1798,Light snow. Ice fog.,-1.0,4.0,240.0,0.93,10.13,36.5329,45.9319,59.3461
345,2017-01-15 10:00:00,24.4045,Snow. Ice fog.,-1.0,5.0,230.0,0.93,10.13,30.8781,57.2947,52.2857
346,2017-01-15 11:00:00,22.9134,Light snow. Ice fog.,-1.0,6.0,240.0,0.93,10.14,22.84800000000001,62.7188,38.0063
347,2017-01-15 12:00:00,36.5329,Broken clouds.,-1.0,5.0,230.0,0.93,10.14,11.1281,56.9859,34.7368
348,2017-01-15 13:00:00,30.8781,Scattered clouds.,0.0,5.0,230.0,0.8,10.14,23.6112,59.3461,48.6313
349,2017-01-15 14:00:00,22.84800000000001,Scattered clouds.,0.0,6.0,240.0,0.75,10.14,45.9319,52.2857,60.7401
350,2017-01-15 15:00:00,11.1281,Passing clouds.,-1.0,5.0,240.0,0.75,10.15,57.2947,38.0063,51.0623
351,2017-01-15 16:00:00,23.6112,Passing clouds.,-2.0,5.0,240.0,0.74,10.15,62.7188,34.7368,46.5872
352,2017-01-15 17:00:00,45.9319,Clear.,-3.0,3.0,230.0,0.8,10.15,56.9859,48.6313,55.03
353,2017-01-15 18:00:00,57.2947,Passing clouds.,-3.0,2.0,180.0,0.8,10.16,59.3461,60.7401,42.1886
354,2017-01-15 19:00:00,62.7188,Ice fog.,-4.0,1.0,0.0,0.86,10.16,52.2857,51.0623,44.7224
355,2017-01-15 20:00:00,56.9859,Ice fog.,-6.0,1.0,220.0,0.86,10.16,38.0063,46.5872,44.6028
356,2017-01-15 21:00:00,59.3461,Ice fog.,-8.0,2.0,260.0,0.93,10.17,34.7368,55.03,54.4673
357,2017-01-15 22:00:00,52.2857,Ice fog.,-8.0,2.0,250.0,0.93,10.17,48.6313,42.1886,45.8553
358,2017-01-15 23:00:00,38.0063,Ice fog.,-9.0,1.0,0.0,0.93,10.17,60.7401,44.7224,37.6536
359,2017-01-16 00:00:00,34.7368,Ice fog.,-8.0,1.0,280.0,0.93,10.17,51.0623,44.6028,24.9127
360,2017-01-16 01:00:00,48.6313,Light snow. Ice fog.,-7.0,2.0,80.0,0.93,10.18,46.5872,54.4673,35.1798
361,2017-01-16 02:00:00,60.7401,Light snow. Ice fog.,-5.0,0.0,0.0,0.86,10.18,55.03,45.8553,36.8609
362,2017-01-16 03:00:00,51.0623,Ice fog.,-5.0,1.0,350.0,0.93,10.18,42.1886,37.6536,30.2601
363,2017-01-16 04:00:00,46.5872,Ice fog.,-5.0,1.0,0.0,0.93,10.18,44.7224,24.9127,42.5282
364,2017-01-16 05:00:00,55.03,Light snow. Ice fog.,-4.0,1.0,190.0,0.86,10.18,44.6028,35.1798,55.4589
365,2017-01-16 06:00:00,42.1886,Light snow. Ice fog.,-4.0,1.0,220.0,0.86,10.18,54.4673,36.8609,84.1693
366,2017-01-16 07:00:00,44.7224,Ice fog.,-4.0,1.0,0.0,0.86,10.19,45.8553,30.2601,79.7698
367,2017-01-16 08:00:00,44.6028,Ice fog.,-3.0,1.0,200.0,0.8,10.19,37.6536,42.5282,86.2017
368,2017-01-16 09:00:00,54.4673,Light snow. Ice fog.,-3.0,2.0,190.0,0.86,10.2,24.9127,55.4589,98.5648
369,2017-01-16 10:00:00,45.8553,Ice fog.,-3.0,2.0,230.0,0.86,10.2,35.1798,84.1693,91.6272
370,2017-01-16 11:00:00,37.6536,Scattered clouds.,-1.0,3.0,220.0,0.69,10.2,36.8609,79.7698,107.723
371,2017-01-16 12:00:00,24.9127,Passing clouds.,-1.0,4.0,230.0,0.69,10.2,30.2601,86.2017,96.7958
372,2017-01-16 13:00:00,35.1798,Scattered clouds.,-1.0,4.0,240.0,0.69,10.2,42.5282,98.5648,96.6536
373,2017-01-16 14:00:00,36.8609,Partly sunny.,-1.0,3.0,320.0,0.69,10.2,55.4589,91.6272,108.428
374,2017-01-16 15:00:00,30.2601,Partly sunny.,-1.0,2.0,0.0,0.69,10.21,84.1693,107.723,129.009
375,2017-01-16 16:00:00,42.5282,Partly sunny.,-1.0,2.0,0.0,0.64,10.21,79.7698,96.7958,109.021
376,2017-01-16 17:00:00,55.4589,Passing clouds.,-2.0,2.0,350.0,0.74,10.22,86.2017,96.6536,109.362
377,2017-01-16 18:00:00,84.1693,Clear.,-5.0,1.0,0.0,0.8,10.22,98.5648,108.428,113.399
378,2017-01-16 19:00:00,79.7698,Passing clouds.,-4.0,1.0,0.0,0.8,10.23,91.6272,129.009,125.437
379,2017-01-16 20:00:00,86.2017,Passing clouds.,-4.0,1.0,0.0,0.86,10.24,107.723,109.021,113.928
380,2017-01-16 21:00:00,98.5648,Passing clouds.,-3.0,2.0,30.0,0.8,10.24,96.7958,109.362,116.986
381,2017-01-16 22:00:00,91.6272,Ice fog.,-4.0,2.0,70.0,0.8,10.25,96.6536,113.399,112.271
382,2017-01-16 23:00:00,107.723,Ice fog.,-5.0,2.0,80.0,0.86,10.25,108.428,125.437,102.974
383,2017-01-17 00:00:00,96.7958,Ice fog.,-5.0,1.0,50.0,0.86,10.26,129.009,113.928,75.5886
384,2017-01-17 01:00:00,96.6536,Ice fog.,-6.0,2.0,40.0,0.93,10.26,109.021,116.986,84.984
385,2017-01-17 02:00:00,108.428,Ice fog.,-6.0,1.0,70.0,0.93,10.27,109.362,112.271,111.512
386,2017-01-17 03:00:00,129.009,Ice fog.,-5.0,2.0,60.0,0.86,10.27,113.399,102.974,73.4512
387,2017-01-17 04:00:00,109.021,Ice fog.,-5.0,2.0,70.0,0.86,10.27,125.437,75.5886,60.678
388,2017-01-17 05:00:00,109.362,Ice fog.,-5.0,2.0,70.0,0.86,10.28,113.928,84.984,59.0007
389,2017-01-17 06:00:00,113.399,Ice fog.,-5.0,2.0,60.0,0.86,10.28,116.986,111.512,43.9529
390,2017-01-17 07:00:00,125.437,Ice fog.,-5.0,1.0,0.0,0.86,10.29,112.271,73.4512,34.8437
391,2017-01-17 08:00:00,113.928,Ice fog.,-5.0,2.0,80.0,0.86,10.3,102.974,60.678,45.8251
392,2017-01-17 09:00:00,116.986,Ice fog.,-4.0,2.0,50.0,0.86,10.3,75.5886,59.0007,32.4452
393,2017-01-17 10:00:00,112.271,Ice fog.,-3.0,3.0,90.0,0.8,10.31,84.984,43.9529,44.5554
394,2017-01-17 11:00:00,102.974,Mostly cloudy.,-2.0,4.0,60.0,0.8,10.31,111.512,34.8437,48.5804
395,2017-01-17 12:00:00,75.5886,Overcast.,-2.0,5.0,60.0,0.74,10.31,73.4512,45.8251,38.6411
396,2017-01-17 13:00:00,84.984,Broken clouds.,-2.0,5.0,80.0,0.8,10.32,60.678,32.4452,29.0529
397,2017-01-17 14:00:00,111.512,Partly sunny.,-3.0,4.0,70.0,0.8,10.32,59.0007,44.5554,41.3037
398,2017-01-17 15:00:00,73.4512,Broken clouds.,-4.0,4.0,70.0,0.86,10.32,43.9529,48.5804,39.7774
399,2017-01-17 16:00:00,60.678,Partly sunny.,-4.0,3.0,60.0,0.86,10.33,34.8437,38.6411,48.5009
400,2017-01-17 17:00:00,59.0007,Passing clouds.,-4.0,3.0,60.0,0.86,10.33,45.8251,29.0529,53.8066
401,2017-01-17 18:00:00,43.9529,Ice fog.,-5.0,5.0,80.0,0.93,10.34,32.4452,41.3037,38.8718
402,2017-01-17 19:00:00,34.8437,Ice fog.,-6.0,6.0,60.0,0.93,10.34,44.5554,39.7774,32.4243
403,2017-01-17 20:00:00,45.8251,Low clouds.,-6.0,5.0,60.0,0.93,10.35,48.5804,48.5009,31.7873
404,2017-01-17 21:00:00,32.4452,Low clouds.,-6.0,3.0,40.0,0.93,10.35,38.6411,53.8066,36.9399
405,2017-01-17 22:00:00,44.5554,Ice fog.,-6.0,4.0,20.0,0.93,10.35,29.0529,38.8718,29.1712
406,2017-01-17 23:00:00,48.5804,Low clouds.,-6.0,4.0,40.0,0.93,10.36,41.3037,32.4243,28.7501
407,2017-01-18 00:00:00,38.6411,Low clouds.,-5.0,4.0,50.0,0.86,10.36,39.7774,31.7873,25.1035
408,2017-01-18 01:00:00,29.0529,Low clouds.,-6.0,4.0,70.0,0.93,10.36,48.5009,36.9399,18.7272
409,2017-01-18 02:00:00,41.3037,Ice fog.,-6.0,5.0,50.0,0.93,10.36,53.8066,29.1712,30.6716
410,2017-01-18 03:00:00,39.7774,Ice fog.,-6.0,3.0,70.0,0.93,10.36,38.8718,28.7501,30.5428
411,2017-01-18 04:00:00,48.5009,Ice fog.,-7.0,5.0,70.0,1.0,10.37,32.4243,25.1035,31.1216
412,2017-01-18 05:00:00,53.8066,Ice fog.,-7.0,5.0,80.0,1.0,10.36,31.7873,18.7272,40.8552
413,2017-01-18 06:00:00,38.8718,Ice fog.,-7.0,5.0,70.0,0.93,10.37,36.9399,30.6716,43.9029
414,2017-01-18 07:00:00,32.4243,Ice fog.,-7.0,4.0,70.0,0.93,10.37,29.1712,30.5428,34.392
415,2017-01-18 08:00:00,31.7873,Ice fog.,-8.0,5.0,70.0,0.93,10.38,28.7501,31.1216,36.7168
416,2017-01-18 09:00:00,36.9399,Snow flurries. Ice fog.,-8.0,5.0,60.0,0.93,10.38,25.1035,40.8552,42.1053
417,2017-01-18 10:00:00,29.1712,Partly sunny.,-8.0,6.0,50.0,0.93,10.39,18.7272,43.9029,45.0458
418,2017-01-18 11:00:00,28.7501,Partly sunny.,-7.0,4.0,50.0,0.86,10.39,30.6716,34.392,43.2547
419,2017-01-18 12:00:00,25.1035,Low clouds.,-7.0,4.0,50.0,0.79,10.39,30.5428,36.7168,41.4636
420,2017-01-18 13:00:00,18.7272,Ice fog.,-7.0,5.0,30.0,0.86,10.39,31.1216,42.1053,42.0684
421,2017-01-18 14:00:00,30.6716,Snow flurries. Partly sunny.,-7.0,5.0,30.0,0.86,10.39,40.8552,45.0458,43.4637
422,2017-01-18 15:00:00,30.5428,Partly sunny.,-7.0,4.0,30.0,0.86,10.39,43.9029,43.2547,34.9699
423,2017-01-18 16:00:00,31.1216,Broken clouds.,-6.0,3.0,30.0,0.8,10.39,34.392,41.4636,38.8044
424,2017-01-18 17:00:00,40.8552,Overcast.,-6.0,4.0,40.0,0.8,10.39,36.7168,42.0684,41.5336
425,2017-01-18 18:00:00,43.9029,Overcast.,-6.0,4.0,40.0,0.8,10.39,42.1053,43.4637,41.1745
426,2017-01-18 19:00:00,34.392,Low clouds.,-6.0,4.0,50.0,0.8,10.39,45.0458,34.9699,37.4554
427,2017-01-18 20:00:00,36.7168,Low clouds.,-7.0,4.0,60.0,0.93,10.39,43.2547,38.8044,41.2916
428,2017-01-18 21:00:00,42.1053,Light snow. Low clouds.,-7.0,4.0,70.0,0.93,10.39,41.4636,41.5336,43.3369
429,2017-01-18 22:00:00,45.0458,Low clouds.,-6.0,4.0,90.0,0.86,10.39,42.0684,41.1745,43.1602
430,2017-01-18 23:00:00,43.2547,Low clouds.,-7.0,4.0,30.0,0.93,10.39,43.4637,37.4554,49.6071
431,2017-01-19 00:00:00,41.4636,Low clouds.,-6.0,3.0,60.0,0.86,10.39,34.9699,41.2916,48.5764
432,2017-01-19 01:00:00,42.0684,Low clouds.,-6.0,4.0,100.0,0.8,10.38,38.8044,43.3369,55.3058
433,2017-01-19 02:00:00,43.4637,Low clouds.,-6.0,3.0,110.0,0.8,10.38,41.5336,43.1602,54.7561
434,2017-01-19 03:00:00,34.9699,Low clouds.,-6.0,4.0,100.0,0.8,10.38,41.1745,49.6071,58.0153
435,2017-01-19 04:00:00,38.8044,Low clouds.,-6.0,4.0,100.0,0.8,10.38,37.4554,48.5764,68.1064
436,2017-01-19 05:00:00,41.5336,Low clouds.,-7.0,4.0,90.0,0.86,10.38,41.2916,55.3058,76.5739
437,2017-01-19 06:00:00,41.1745,Low clouds.,-7.0,3.0,130.0,0.86,10.38,43.3369,54.7561,96.8788
438,2017-01-19 07:00:00,37.4554,Low clouds.,-7.0,4.0,110.0,0.86,10.38,43.1602,58.0153,195.713
