timestamp,MpKrakAlKras-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-02-15 22:00:00,231.596,Ice fog.,-1.0,2.0,50.0,0.8,10.33,228.807,258.396,258.325
2017-02-15 23:00:00,220.792,Ice fog.,-2.0,2.0,60.0,0.8,10.33,244.669,255.022,268.47
2017-02-16 00:00:00,224.275,Ice fog.,-3.0,2.0,60.0,0.86,10.33,242.814,260.801,172.27599999999995
2017-02-16 01:00:00,228.807,Ice fog.,-4.0,1.0,230.0,0.86,10.33,255.823,253.795,173.668
2017-02-16 02:00:00,244.669,Ice fog.,-3.0,1.0,0.0,0.86,10.33,257.22700000000003,258.325,113.537
2017-02-16 03:00:00,242.814,Ice fog.,-4.0,1.0,80.0,0.93,10.32,258.396,268.47,83.9591
2017-02-16 04:00:00,255.823,Ice fog.,-4.0,1.0,0.0,0.86,10.32,255.022,172.27599999999995,121.907
2017-02-16 05:00:00,257.22700000000003,Ice fog.,-4.0,1.0,0.0,0.86,10.32,260.801,173.668,139.621
2017-02-16 06:00:00,258.396,Ice fog.,-5.0,1.0,0.0,0.93,10.31,253.795,113.537,158.766
2017-02-16 07:00:00,255.022,Ice fog.,-5.0,0.0,0.0,0.93,10.31,258.325,83.9591,128.207
2017-02-16 08:00:00,260.801,Ice fog.,-4.0,1.0,0.0,0.86,10.31,268.47,121.907,154.667
2017-02-16 09:00:00,253.795,Ice fog.,-1.0,1.0,0.0,0.8,10.31,172.27599999999995,139.621,147.48
2017-02-16 10:00:00,258.325,Fog.,2.0,1.0,0.0,0.75,10.3,173.668,158.766,178.65
2017-02-16 11:00:00,268.47,Haze.,5.0,4.0,210.0,0.61,10.3,113.537,128.207,185.904
2017-02-16 12:00:00,172.27599999999995,Haze.,7.0,4.0,200.0,0.57,10.29,83.9591,154.667,183.063
2017-02-16 13:00:00,173.668,Haze.,9.0,3.0,220.0,0.54,10.29,121.907,147.48,187.327
2017-02-16 14:00:00,113.537,Passing clouds.,10.0,5.0,250.0,0.47,10.28,139.621,178.65,188.817
2017-02-16 15:00:00,83.9591,Sunny.,9.0,5.0,230.0,0.54,10.27,158.766,185.904,206.355
2017-02-16 16:00:00,121.907,Clear.,8.0,4.0,220.0,0.53,10.27,128.207,183.063,204.797
2017-02-16 17:00:00,139.621,Clear.,6.0,4.0,220.0,0.61,10.27,154.667,187.327,232.719
2017-02-16 18:00:00,158.766,Clear.,5.0,3.0,220.0,0.61,10.27,147.48,188.817,236.913
2017-02-16 19:00:00,128.207,Haze.,3.0,3.0,240.0,0.7,10.27,178.65,206.355,196.135
2017-02-16 20:00:00,154.667,Fog.,2.0,1.0,0.0,0.75,10.27,185.904,204.797,221.082
2017-02-16 21:00:00,147.48,Fog.,2.0,3.0,210.0,0.75,10.27,183.063,232.719,220.488
2017-02-16 22:00:00,178.65,Fog.,2.0,2.0,200.0,0.75,10.27,187.327,236.913,268.772
2017-02-16 23:00:00,185.904,Fog.,1.0,1.0,220.0,0.81,10.26,188.817,196.135,291.434
2017-02-17 00:00:00,183.063,Fog.,1.0,1.0,0.0,0.81,10.26,206.355,221.082,267.187
2017-02-17 01:00:00,187.327,Ice fog.,0.0,1.0,260.0,0.87,10.25,204.797,220.488,120.054
2017-02-17 02:00:00,188.817,Ice fog.,0.0,1.0,0.0,0.87,10.24,232.719,268.772,88.9742
2017-02-17 03:00:00,206.355,Ice fog.,-1.0,1.0,0.0,0.86,10.23,236.913,291.434,82.5496
2017-02-17 04:00:00,204.797,Ice fog.,-2.0,1.0,250.0,0.93,10.23,196.135,267.187,55.7704
2017-02-17 05:00:00,232.719,Ice fog.,-2.0,1.0,0.0,0.86,10.22,221.082,120.054,65.5012
2017-02-17 06:00:00,236.913,Ice fog.,-2.0,1.0,0.0,0.93,10.22,220.488,88.9742,95.0296
2017-02-17 07:00:00,196.135,Ice fog.,-2.0,1.0,0.0,0.86,10.21,268.772,82.5496,102.901
2017-02-17 08:00:00,221.082,Ice fog.,-1.0,1.0,120.0,0.86,10.21,291.434,55.7704,108.784
2017-02-17 09:00:00,220.488,Fog.,1.0,1.0,0.0,0.87,10.2,267.187,65.5012,121.248
2017-02-17 10:00:00,268.772,Fog.,2.0,2.0,210.0,0.81,10.2,120.054,95.0296,124.398
2017-02-17 11:00:00,291.434,Fog.,4.0,2.0,200.0,0.7,10.2,88.9742,102.901,132.849
2017-02-17 12:00:00,267.187,Clear.,7.0,6.0,270.0,0.66,10.19,82.5496,108.784,126.306
2017-02-17 13:00:00,120.054,Light rain. Partly sunny.,5.0,6.0,290.0,0.81,10.19,55.7704,121.248,123.156
2017-02-17 14:00:00,88.9742,Light rain. Fog.,4.0,4.0,270.0,0.87,10.2,65.5012,124.398,128.846
2017-02-17 15:00:00,82.5496,Light rain. Fog.,3.0,4.0,250.0,0.93,10.2,95.0296,132.849,117.712
2017-02-17 16:00:00,55.7704,Light rain. Fog.,2.0,3.0,230.0,0.93,10.2,102.901,126.306,103.966
2017-02-17 17:00:00,65.5012,Light rain. Fog.,1.0,4.0,220.0,0.93,10.2,108.784,123.156,85.947
2017-02-17 18:00:00,95.0296,Fog.,1.0,4.0,230.0,0.93,10.21,121.248,128.846,83.98
2017-02-17 19:00:00,102.901,Fog.,1.0,4.0,250.0,0.93,10.21,124.398,117.712,85.3179
2017-02-17 20:00:00,108.784,Fog.,1.0,2.0,210.0,0.93,10.21,132.849,103.966,73.5486
2017-02-17 21:00:00,121.248,Fog.,1.0,2.0,170.0,0.93,10.21,126.306,85.947,65.2701
2017-02-17 22:00:00,124.398,Fog.,1.0,2.0,220.0,0.93,10.21,123.156,83.98,73.1553
2017-02-17 23:00:00,132.849,Ice fog.,0.0,2.0,200.0,1.0,10.21,128.846,85.3179,64.6786
2017-02-18 00:00:00,126.306,Fog.,1.0,2.0,190.0,0.93,10.21,117.712,73.5486,68.3778
2017-02-18 01:00:00,123.156,Fog.,1.0,3.0,220.0,0.93,10.21,103.966,65.2701,66.6131
2017-02-18 02:00:00,128.846,Fog.,1.0,2.0,190.0,0.93,10.2,85.947,73.1553,70.9258
2017-02-18 03:00:00,117.712,Light rain. Fog.,2.0,4.0,260.0,0.93,10.2,83.98,64.6786,74.187
2017-02-18 04:00:00,103.966,Fog.,1.0,3.0,220.0,0.93,10.2,85.3179,68.3778,88.5549
2017-02-18 05:00:00,85.947,Fog.,1.0,3.0,220.0,0.93,10.2,73.5486,66.6131,83.8699
2017-02-18 06:00:00,83.98,Fog.,1.0,4.0,220.0,0.93,10.21,65.2701,70.9258,71.192
2017-02-18 07:00:00,85.3179,Fog.,1.0,3.0,240.0,1.0,10.22,73.1553,74.187,107.952
2017-02-18 08:00:00,73.5486,Drizzle. Fog.,1.0,3.0,220.0,1.0,10.22,64.6786,88.5549,114.208
2017-02-18 09:00:00,65.2701,Fog.,1.0,3.0,230.0,1.0,10.22,68.3778,83.8699,138.66299999999998
2017-02-18 10:00:00,73.1553,Light rain. Fog.,2.0,3.0,220.0,0.93,10.23,66.6131,71.192,134.665
2017-02-18 11:00:00,64.6786,Fog.,2.0,3.0,240.0,1.0,10.23,70.9258,107.952,148.13
2017-02-18 12:00:00,68.3778,Fog.,3.0,4.0,230.0,0.93,10.23,74.187,114.208,150.25
2017-02-18 13:00:00,66.6131,Fog.,3.0,4.0,250.0,0.93,10.23,88.5549,138.66299999999998,149.908
2017-02-18 14:00:00,70.9258,Fog.,3.0,4.0,240.0,0.93,10.23,83.8699,134.665,152.82
2017-02-18 15:00:00,74.187,Light rain. Fog.,3.0,2.0,220.0,0.93,10.23,71.192,148.13,144.577
2017-02-18 16:00:00,88.5549,Light rain. Fog.,3.0,3.0,270.0,0.87,10.23,107.952,150.25,146.0
2017-02-18 17:00:00,83.8699,Light rain. Fog.,2.0,3.0,250.0,0.93,10.24,114.208,149.908,125.029
2017-02-18 18:00:00,71.192,Fog.,2.0,2.0,210.0,0.93,10.24,138.66299999999998,152.82,114.773
2017-02-18 19:00:00,107.952,Light rain. Fog.,2.0,2.0,220.0,0.93,10.24,134.665,144.577,115.163
2017-02-18 20:00:00,114.208,Fog.,2.0,3.0,230.0,0.93,10.25,148.13,146.0,106.207
2017-02-18 21:00:00,138.66299999999998,Fog.,2.0,2.0,220.0,0.93,10.25,150.25,125.029,94.7725
2017-02-18 22:00:00,134.665,Fog.,1.0,2.0,200.0,1.0,10.25,149.908,114.773,66.1032
2017-02-18 23:00:00,148.13,Fog.,1.0,2.0,180.0,1.0,10.25,152.82,115.163,71.9261
2017-02-19 00:00:00,150.25,Fog.,1.0,2.0,210.0,0.93,10.25,144.577,106.207,67.297
2017-02-19 01:00:00,149.908,Fog.,1.0,2.0,200.0,1.0,10.25,146.0,94.7725,86.6143
2017-02-19 02:00:00,152.82,Fog.,1.0,2.0,220.0,1.0,10.25,125.029,66.1032,81.6483
2017-02-19 03:00:00,144.577,Fog.,1.0,3.0,210.0,1.0,10.25,114.773,71.9261,61.5536
2017-02-19 04:00:00,146.0,Fog.,1.0,2.0,200.0,1.0,10.25,115.163,67.297,81.0824
2017-02-19 05:00:00,125.029,Fog.,1.0,2.0,230.0,1.0,10.25,106.207,86.6143,98.9278
2017-02-19 06:00:00,114.773,Fog.,1.0,2.0,230.0,1.0,10.24,94.7725,81.6483,83.6554
2017-02-19 07:00:00,115.163,Fog.,1.0,1.0,210.0,1.0,10.24,66.1032,61.5536,93.9246
2017-02-19 08:00:00,106.207,Fog.,1.0,2.0,0.0,1.0,10.24,71.9261,81.0824,101.828
2017-02-19 09:00:00,94.7725,Fog.,2.0,1.0,190.0,0.93,10.24,67.297,98.9278,121.059
2017-02-19 10:00:00,66.1032,Fog.,2.0,1.0,0.0,1.0,10.24,86.6143,83.6554,135.762
2017-02-19 11:00:00,71.9261,Fog.,3.0,3.0,220.0,0.93,10.24,81.6483,93.9246,126.333
2017-02-19 12:00:00,67.297,Fog.,3.0,3.0,210.0,0.93,10.24,61.5536,101.828,106.052
2017-02-19 13:00:00,86.6143,Overcast.,4.0,3.0,230.0,0.7,10.23,81.0824,121.059,106.995
2017-02-19 14:00:00,81.6483,Overcast.,4.0,5.0,240.0,0.75,10.22,98.9278,135.762,111.134
2017-02-19 15:00:00,61.5536,Partly sunny.,4.0,4.0,220.0,0.7,10.21,83.6554,126.333,107.524
2017-02-19 16:00:00,81.0824,Partly sunny.,4.0,3.0,210.0,0.7,10.21,93.9246,106.052,112.954
2017-02-19 17:00:00,98.9278,Partly sunny.,3.0,2.0,240.0,0.81,10.2,101.828,106.995,107.903
2017-02-19 18:00:00,83.6554,Passing clouds.,2.0,2.0,240.0,0.87,10.2,121.059,111.134,102.487
